date,hosp,incid_hosp,rea,incid_rea,rad,incid_rad,pos,pos_7j,tx_pos,tx_incid,TO,pop,P,T,Ti,Tp,Td,incid_dchosp
2021-09-18,8912.0,243.0,1837.0,68.0,417399.0,350.0,5024.0,49646.0,1.46,73.97,0.363187030446817,67114992.0,5024.0,578168.0,7.49,0.87,861.46,42.0
2021-09-19,8887.0,113.0,1832.0,33.0,417505.0,108.0,1402.0,49162.0,1.45,73.25,0.362198497429814,67114992.0,1402.0,120123.0,2.09,1.17,178.98,28.0
2021-09-20,8845.0,373.0,1805.0,114.0,417826.0,336.0,8914.0,46286.0,1.38,68.97,0.356860419137999,67114992.0,8914.0,614165.0,13.28,1.45,915.09,91.0
2021-09-21,8594.0,503.0,1744.0,136.0,418397.0,577.0,6382.0,44267.0,1.34,65.96,0.344800316330565,67114992.0,6382.0,509059.0,9.51,1.25,758.49,152.0
2021-09-22,8414.0,361.0,1656.0,68.0,418859.0,463.0,5972.0,42344.0,1.29,63.09,0.327402135231317,67114992.0,5972.0,454458.0,8.9,1.31,677.13,59.0
2021-09-23,8237.0,301.0,1609.0,71.0,419256.0,412.0,5915.0,41035.0,1.27,61.14,0.318109924871491,67114992.0,5915.0,532176.0,8.81,1.11,792.93,63.0
2021-09-24,8107.0,296.0,1586.0,72.0,419628.0,371.0,6096.0,39700.0,1.25,59.15,0.313562672993278,67114992.0,6096.0,734037.0,9.08,0.83,1093.7,49.0
2021-09-25,7980.0,196.0,1571.0,54.0,419912.0,287.0,4187.0,38863.0,1.23,57.91,0.31059707394227,67114992.0,4187.0,532292.0,6.24,0.79,793.1,29.0
2021-09-26,7994.0,89.0,1577.0,35.0,419971.0,60.0,1151.0,38615.0,1.22,57.54,0.311783313562673,67114992.0,1151.0,106557.0,1.71,1.08,158.77,14.0
2021-09-27,7980.0,343.0,1571.0,94.0,420247.0,279.0,7639.0,37342.0,1.2,55.64,0.31059707394227,67114992.0,7639.0,573548.0,11.38,1.33,854.58,74.0
2021-09-28,7801.0,304.0,1524.0,79.0,420645.0,398.0,5552.0,36513.0,1.18,54.4,0.301304863582444,67114992.0,5552.0,486201.0,8.27,1.14,724.43,60.0
2021-09-29,7726.0,254.0,1466.0,52.0,420934.0,291.0,5082.0,35622.0,1.16,53.08,0.289837880585212,67114992.0,5082.0,435996.0,7.57,1.17,649.63,42.0
2021-09-30,7565.0,238.0,1414.0,58.0,421264.0,340.0,4968.0,34670.0,1.13,51.66,0.279557137208383,67114992.0,4968.0,528510.0,7.4,0.94,787.47,56.0
2021-10-01,7410.0,214.0,1355.0,48.0,421579.0,312.0,4931.0,33506.0,1.09,49.92,0.26789244760775,67114992.0,4931.0,707506.0,7.35,0.7,1054.17,47.0
2021-10-02,7294.0,141.0,1325.0,33.0,421787.0,212.0,3307.0,32626.0,1.06,48.61,0.261961249505734,67114992.0,3307.0,528310.0,4.93,0.63,787.17,31.0
2021-10-03,7308.0,76.0,1326.0,19.0,421839.0,54.0,1048.0,32521.0,1.06,48.46,0.262158956109134,67114992.0,1048.0,99507.0,1.56,1.05,148.26,9.0
2021-10-04,7299.0,283.0,1328.0,71.0,422072.0,246.0,6344.0,31230.0,1.03,46.53,0.262554369315935,67114992.0,6344.0,512891.0,9.45,1.24,764.2,50.0
2021-10-05,7096.0,290.0,1279.0,75.0,422510.0,436.0,4787.0,30460.0,1.02,45.38,0.252866745749308,67114992.0,4787.0,456721.0,7.13,1.05,680.51,62.0
2021-10-06,7038.0,202.0,1242.0,40.0,422728.0,225.0,4429.0,29807.0,1.01,44.41,0.245551601423488,67114992.0,4429.0,403457.0,6.6,1.1,601.14,34.0
2021-10-07,6903.0,194.0,1200.0,47.0,423001.0,272.0,4632.0,29474.0,1.02,43.92,0.237247924080664,67114992.0,4632.0,472220.0,6.9,0.98,703.6,35.0
2021-10-08,6805.0,218.0,1164.0,52.0,423274.0,274.0,4708.0,29250.0,1.02,43.58,0.230130486358244,67114992.0,4708.0,675328.0,7.01,0.7,1006.23,38.0
2021-10-09,6706.0,128.0,1127.0,26.0,423485.0,211.0,3543.0,29488.0,1.03,43.94,0.222815342032424,67114992.0,3543.0,513684.0,5.28,0.69,765.38,17.0
2021-10-10,6737.0,91.0,1132.0,17.0,423537.0,54.0,1013.0,29459.0,1.03,43.89,0.223803875049427,67114992.0,1013.0,92335.0,1.51,1.1,137.58,8.0
2021-10-11,6729.0,226.0,1145.0,58.0,423734.0,193.0,6770.0,29883.0,1.05,44.53,0.226374060893634,67114992.0,6770.0,507338.0,10.09,1.33,755.92,30.0
2021-10-12,6629.0,254.0,1111.0,68.0,424018.0,285.0,5319.0,30420.0,1.07,45.33,0.219652036378015,67114992.0,5319.0,445037.0,7.93,1.2,663.1,53.0
2021-10-13,6601.0,219.0,1091.0,58.0,424238.0,225.0,5157.0,31145.0,1.09,46.41,0.215697904310004,67114992.0,5157.0,413878.0,7.68,1.25,616.67,27.0
2021-10-14,6523.0,206.0,1075.0,44.0,424464.0,232.0,6329.0,32846.0,1.08,48.94,0.212534598655595,67114992.0,6329.0,807887.0,9.43,0.78,1203.74,38.0
2021-10-15,6470.0,215.0,1051.0,43.0,424693.0,229.0,4708.0,32843.0,1.16,48.94,0.207789640173982,67114992.0,4708.0,373366.0,7.01,1.26,556.31,34.0
2021-10-16,6437.0,109.0,1049.0,25.0,424817.0,125.0,3349.0,32643.0,1.21,48.64,0.207394226967181,67114992.0,3349.0,283752.0,4.99,1.18,422.78,15.0
2021-10-17,6448.0,71.0,1052.0,18.0,424868.0,50.0,995.0,32628.0,1.22,48.62,0.207987346777382,67114992.0,995.0,60703.0,1.48,1.64,90.45,5.0
2021-10-18,6468.0,277.0,1049.0,67.0,425074.0,210.0,7042.0,32899.0,1.27,49.02,0.207394226967181,67114992.0,7042.0,391106.0,10.49,1.8,582.74,41.0
2021-10-19,6483.0,286.0,1046.0,63.0,425292.0,221.0,5895.0,33472.0,1.33,49.87,0.206801107156979,67114992.0,5895.0,347446.0,8.78,1.7,517.69,39.0
2021-10-20,6465.0,263.0,1026.0,44.0,425537.0,249.0,6175.0,34489.0,1.42,51.39,0.202846975088968,67114992.0,6175.0,314704.0,9.2,1.96,468.9,21.0
2021-10-21,6453.0,273.0,1009.0,59.0,425777.0,245.0,6293.0,34454.0,1.73,51.34,0.199485962831159,67114992.0,6293.0,342065.0,9.38,1.84,509.67,35.0
2021-10-22,6400.0,203.0,1010.0,58.0,426012.0,237.0,6341.0,36085.0,1.76,53.77,0.199683669434559,67114992.0,6341.0,436630.0,9.45,1.45,650.57,30.0
2021-10-23,6348.0,184.0,1007.0,42.0,426213.0,203.0,4456.0,37192.0,1.76,55.42,0.199090549624357,67114992.0,4456.0,335748.0,6.64,1.33,500.26,23.0
2021-10-24,6377.0,63.0,1018.0,21.0,426243.0,34.0,1070.0,37268.0,1.76,55.53,0.201265322261764,67114992.0,1070.0,64786.0,1.59,1.65,96.53,4.0
2021-10-25,6405.0,269.0,1023.0,74.0,426431.0,197.0,7643.0,37871.0,1.83,56.43,0.202253855278766,67114992.0,7643.0,350830.0,11.39,2.18,522.73,42.0
2021-10-26,6445.0,316.0,1049.0,112.0,426654.0,236.0,6298.0,38275.0,1.9,57.03,0.207394226967181,67114992.0,6298.0,292892.0,9.38,2.15,436.4,38.0
2021-10-27,6489.0,283.0,1038.0,61.0,426836.0,193.0,6480.0,38580.0,1.95,57.48,0.205219454329775,67114992.0,6480.0,284201.0,9.66,2.28,423.45,34.0
2021-10-28,6541.0,271.0,1037.0,58.0,427031.0,192.0,6420.0,38709.0,2.02,57.68,0.205021747726374,67114992.0,6420.0,287544.0,9.57,2.23,428.43,33.0
2021-10-29,6534.0,283.0,1034.0,67.0,427286.0,255.0,7578.0,39946.0,2.14,59.52,0.204428627916172,67114992.0,7578.0,377163.0,11.29,2.01,561.97,27.0
2021-10-30,6524.0,176.0,1039.0,44.0,427445.0,157.0,5915.0,41402.0,2.21,61.69,0.205417160933175,67114992.0,5915.0,331950.0,8.81,1.78,494.6,22.0
2021-10-31,6572.0,105.0,1046.0,20.0,427489.0,42.0,1657.0,41993.0,2.23,62.57,0.206801107156979,67114992.0,1657.0,75161.0,2.47,2.2,111.99,12.0
2021-11-01,6639.0,103.0,1069.0,28.0,427519.0,31.0,2195.0,36544.0,2.22,54.45,0.211348359035192,67114992.0,2195.0,85929.0,3.27,2.55,128.03,6.0
2021-11-02,6680.0,416.0,1091.0,126.0,427801.0,283.0,11823.0,42064.0,2.47,62.67,0.215697904310004,67114992.0,11823.0,370469.0,17.62,3.19,551.99,75.0
2021-11-03,6764.0,447.0,1096.0,95.0,428108.0,308.0,9030.0,44619.0,2.62,66.48,0.216686437327007,67114992.0,9030.0,281099.0,13.45,3.21,418.83,39.0
2021-11-04,6718.0,334.0,1099.0,81.0,428434.0,328.0,8944.0,47144.0,2.79,70.24,0.217279557137208,67114992.0,8944.0,275734.0,13.33,3.24,410.84,47.0
2021-11-05,6735.0,334.0,1089.0,82.0,428716.0,282.0,9998.0,49560.0,2.95,73.84,0.215302491103203,67114992.0,9998.0,367345.0,14.9,2.72,547.34,28.0
2021-11-06,6667.0,190.0,1099.0,55.0,428950.0,232.0,7709.0,51354.0,3.08,76.52,0.217279557137208,67114992.0,7709.0,303370.0,11.49,2.54,452.02,25.0
2021-11-07,6709.0,100.0,1101.0,20.0,428990.0,41.0,1962.0,51660.0,3.11,76.97,0.217674970344009,67114992.0,1962.0,64082.0,2.92,3.06,95.48,10.0
2021-11-08,6865.0,483.0,1141.0,121.0,429250.0,263.0,14665.0,64138.0,3.36,95.56,0.225583234480032,67114992.0,14665.0,372209.0,21.85,3.94,554.58,55.0
2021-11-09,6851.0,409.0,1140.0,99.0,429618.0,369.0,11223.0,63543.0,3.37,94.68,0.225385527876631,67114992.0,11223.0,329597.0,16.72,3.41,491.09,49.0
2021-11-10,6906.0,397.0,1154.0,93.0,429919.0,301.0,12213.0,66731.0,3.43,99.43,0.228153420324239,67114992.0,12213.0,354517.0,18.2,3.44,528.22,33.0
2021-11-11,6952.0,212.0,1145.0,35.0,430063.0,146.0,2903.0,60691.0,3.41,90.43,0.226374060893634,67114992.0,2903.0,86210.0,4.33,3.37,128.45,17.0
2021-11-12,7046.0,362.0,1182.0,98.0,430277.0,219.0,17363.0,68055.0,3.62,101.4,0.233689205219454,67114992.0,17363.0,481511.0,25.87,3.61,717.44,48.0
2021-11-13,7050.0,234.0,1202.0,64.0,430476.0,198.0,10636.0,70978.0,3.72,105.76,0.237643337287465,67114992.0,10636.0,331569.0,15.85,3.21,494.03,20.0
2021-11-14,7111.0,125.0,1210.0,26.0,430524.0,49.0,2939.0,71953.0,3.77,107.21,0.23922499011467,67114992.0,2939.0,68211.0,4.38,4.31,101.63,17.0
2021-11-15,7361.0,631.0,1257.0,144.0,430811.0,293.0,23735.0,81021.0,4.08,120.72,0.248517200474496,67114992.0,23735.0,459116.0,35.36,5.17,684.07,70.0
2021-11-16,7535.0,647.0,1277.0,135.0,431216.0,410.0,19400.0,89200.0,4.28,132.91,0.252471332542507,67114992.0,19400.0,433609.0,28.91,4.47,646.07,48.0
2021-11-17,7663.0,525.0,1300.0,107.0,431559.0,345.0,20363.0,97349.0,4.54,145.05,0.25701858442072,67114992.0,20363.0,406029.0,30.34,5.02,604.98,50.0
2021-11-18,7787.0,522.0,1333.0,119.0,431887.0,341.0,21584.0,116041.0,4.7,172.9,0.263542902332938,67114992.0,21584.0,445155.0,32.16,4.85,663.27,57.0
2021-11-19,7940.0,563.0,1353.0,129.0,432215.0,346.0,23577.0,122268.0,4.79,182.18,0.267497034400949,67114992.0,23577.0,569412.0,35.13,4.14,848.41,57.0
2021-11-20,7974.0,269.0,1333.0,40.0,432421.0,212.0,17595.0,129228.0,4.89,192.55,0.263542902332938,67114992.0,17595.0,422490.0,26.22,4.16,629.5,24.0
2021-11-21,8038.0,158.0,1339.0,27.0,432497.0,78.0,4268.0,130554.0,4.92,194.52,0.264729141953341,67114992.0,4268.0,79464.0,6.36,5.37,118.4,15.0
2021-11-22,8338.0,865.0,1406.0,188.0,432957.0,464.0,37240.0,144046.0,5.18,214.63,0.277975484381178,67114992.0,37240.0,615205.0,55.49,6.05,916.64,94.0
2021-11-23,8525.0,759.0,1455.0,192.0,433411.0,456.0,31762.0,156434.0,5.33,233.08,0.287663107947806,67114992.0,31762.0,600895.0,47.32,5.29,895.32,84.0
2021-11-24,8765.0,770.0,1483.0,137.0,433833.0,424.0,33617.0,169675.0,5.46,252.81,0.293198892843021,67114992.0,33617.0,589348.0,50.09,5.7,878.12,80.0
2021-11-25,8981.0,778.0,1499.0,139.0,434310.0,502.0,35425.0,183502.0,5.53,273.41,0.29636219849743,67114992.0,35425.0,660581.0,52.78,5.36,984.25,73.0
2021-11-26,9181.0,744.0,1563.0,176.0,434775.0,481.0,38120.0,198036.0,5.66,295.07,0.309015421115065,67114992.0,38120.0,770621.0,56.8,4.95,1148.21,60.0
2021-11-27,9271.0,388.0,1617.0,102.0,435027.0,259.0,27346.0,207781.0,5.75,309.59,0.319691577698695,67114992.0,27346.0,547078.0,40.74,5.0,815.14,34.0
2021-11-28,9381.0,224.0,1632.0,42.0,435119.0,93.0,6726.0,210239.0,5.77,313.25,0.322657176749703,67114992.0,6726.0,113179.0,10.02,5.94,168.63,23.0
2021-11-29,9860.0,1043.0,1749.0,253.0,435531.0,420.0,58865.0,231860.0,6.03,345.47,0.345788849347568,67114992.0,58865.0,853124.0,87.71,6.9,1271.14,103.0
2021-11-30,10249.0,1187.0,1824.0,271.0,436187.0,670.0,48054.0,248153.0,6.15,369.74,0.36061684460261,67114992.0,48054.0,812285.0,71.6,5.92,1210.29,114.0
2021-12-01,10558.0,992.0,1886.0,215.0,436766.0,586.0,48099.0,262635.0,6.24,391.32,0.372874654013444,67114992.0,48099.0,794237.0,71.67,6.06,1183.4,93.0
2021-12-02,10790.0,950.0,1934.0,193.0,437363.0,600.0,51171.0,278381.0,6.34,414.78,0.382364570976671,67114992.0,51171.0,845793.0,76.24,6.05,1260.21,103.0
2021-12-03,11103.0,1153.0,2058.0,281.0,438044.0,681.0,51789.0,292049.0,6.46,435.15,0.406880189798339,67114992.0,51789.0,920716.0,77.16,5.62,1371.85,114.0
2021-12-04,11340.0,694.0,2037.0,119.0,438440.0,401.0,36026.0,300729.0,6.45,448.08,0.402728351126928,67114992.0,36026.0,707656.0,53.68,5.09,1054.39,49.0
2021-12-05,11526.0,369.0,2066.0,70.0,438589.0,150.0,8921.0,302924.0,6.45,451.35,0.408461842625544,67114992.0,8921.0,156028.0,13.29,5.72,232.48,29.0
2021-12-06,12096.0,1424.0,2191.0,307.0,439237.0,659.0,73820.0,317878.0,6.57,473.63,0.433175168050613,67114992.0,73820.0,1024709.0,109.99,7.2,1526.8,192.0
2021-12-07,12714.0,1665.0,2351.0,408.0,440066.0,843.0,58089.0,327913.0,6.64,488.58,0.464808224594701,67114992.0,58089.0,909896.0,86.55,6.38,1355.73,168.0
2021-12-08,13044.0,1288.0,2426.0,276.0,440865.0,807.0,55828.0,335641.0,6.7,500.1,0.479636219849743,67114992.0,55828.0,877199.0,83.18,6.36,1307.01,129.0
2021-12-09,13363.0,1250.0,2461.0,243.0,441638.0,797.0,54838.0,339308.0,6.66,505.56,0.486555950968762,67114992.0,54838.0,915171.0,81.71,5.99,1363.59,130.0
2021-12-10,13629.0,1293.0,2498.0,250.0,442473.0,856.0,53626.0,341145.0,6.66,508.3,0.493871095294583,67114992.0,53626.0,956701.0,79.9,5.61,1425.47,142.0
2021-12-11,13855.0,787.0,2539.0,176.0,442940.0,481.0,37187.0,342305.0,6.66,510.03,0.501977066034006,67114992.0,37187.0,733974.0,55.41,5.07,1093.61,66.0
2021-12-12,14050.0,472.0,2602.0,111.0,443159.0,222.0,10019.0,343403.0,6.65,511.66,0.51443258204824,67114992.0,10019.0,178068.0,14.93,5.63,265.32,48.0
2021-12-13,14527.0,1505.0,2752.0,379.0,443933.0,778.0,79093.0,348676.0,6.72,519.52,0.544088572558323,67114992.0,79093.0,1079375.0,117.85,7.33,1608.25,231.0
2021-12-14,14819.0,1662.0,2792.0,362.0,445100.0,1182.0,61455.0,352041.0,6.75,524.53,0.551996836694346,67114992.0,61455.0,929248.0,91.57,6.61,1384.56,158.0
2021-12-15,15062.0,1453.0,2843.0,274.0,446101.0,1028.0,60105.0,356318.0,6.77,530.91,0.562079873467774,67114992.0,60105.0,926166.0,89.56,6.49,1379.97,153.0
2021-12-16,15142.0,1342.0,2832.0,248.0,447156.0,1068.0,58362.0,359842.0,6.77,536.16,0.559905100830368,67114992.0,58362.0,957016.0,86.96,6.1,1425.93,166.0
2021-12-17,15410.0,1449.0,2901.0,301.0,448151.0,1014.0,59006.0,365223.0,6.79,544.17,0.573546856465006,67114992.0,59006.0,1028652.0,87.92,5.74,1532.67,163.0
2021-12-18,15370.0,816.0,2933.0,190.0,448891.0,743.0,42375.0,370412.0,6.8,551.91,0.579873467773824,67114992.0,42375.0,807642.0,63.14,5.25,1203.37,86.0
2021-12-19,15528.0,485.0,2936.0,91.0,449128.0,244.0,13370.0,373763.0,6.83,556.9,0.580466587584025,67114992.0,13370.0,209806.0,19.92,6.37,312.61,75.0
2021-12-20,15918.0,1466.0,3025.0,340.0,449970.0,857.0,89672.0,384340.0,7.15,572.66,0.598062475286675,67114992.0,89672.0,1011691.0,133.61,8.86,1507.4,225.0
2021-12-21,16076.0,1661.0,3096.0,357.0,451213.0,1267.0,84032.0,406916.0,7.53,606.3,0.612099644128114,67114992.0,84032.0,979881.0,125.21,8.58,1460.0,212.0
2021-12-22,16118.0,1404.0,3147.0,322.0,452365.0,1160.0,93659.0,440469.0,7.88,656.29,0.622182680901542,67114992.0,93659.0,1152355.0,139.55,8.13,1716.99,170.0
2021-12-23,16060.0,1347.0,3208.0,323.0,453573.0,1237.0,103855.0,485962.0,8.01,724.07,0.634242783708976,67114992.0,103855.0,1515787.0,154.74,6.85,2258.49,179.0
2021-12-24,16173.0,1398.0,3254.0,316.0,454659.0,1105.0,97732.0,526052.0,8.27,783.81,0.643337287465401,67114992.0,97732.0,1347586.0,145.62,7.25,2007.88,169.0
2021-12-25,16162.0,760.0,3282.0,160.0,455323.0,674.0,19118.0,502695.0,8.55,749.01,0.648873072360617,67114992.0,19118.0,182208.0,28.49,10.49,271.49,84.0
2021-12-26,16365.0,506.0,3299.0,93.0,455508.0,192.0,33633.0,522896.0,8.83,779.1,0.652234084618426,67114992.0,33633.0,262917.0,50.11,12.79,391.74,96.0
2021-12-27,16921.0,1634.0,3333.0,328.0,456295.0,805.0,229114.0,662096.0,10.76,986.51,0.658956109134045,67114992.0,229114.0,1315556.0,341.38,17.42,1960.15,256.0
2021-12-28,17405.0,2110.0,3416.0,417.0,457594.0,1305.0,209696.0,787551.0,12.34,1173.44,0.675365757216291,67114992.0,209696.0,1234936.0,312.44,16.98,1840.03,242.0
2021-12-29,17856.0,1949.0,3469.0,363.0,458891.0,1311.0,222724.0,916348.0,14.02,1365.34,0.68584420719652,67114992.0,222724.0,1330075.0,331.85,16.75,1981.79,185.0
2021-12-30,18321.0,1922.0,3506.0,299.0,460123.0,1239.0,232414.0,1044424.0,15.8,1556.17,0.693159351522341,67114992.0,232414.0,1599275.0,346.29,14.53,2382.89,180.0
2021-12-31,18715.0,1928.0,3543.0,320.0,461407.0,1301.0,204118.0,1151117.0,16.83,1715.14,0.700474495848161,67114992.0,204118.0,1605366.0,304.13,12.71,2391.96,189.0
2022-01-01,18811.0,1102.0,3560.0,197.0,462266.0,860.0,31873.0,1163864.0,16.98,1734.13,0.703835508105971,67114992.0,31873.0,196493.0,47.49,16.22,292.77,111.0
2022-01-02,19043.0,652.0,3572.0,101.0,462576.0,310.0,67347.0,1197558.0,17.24,1784.34,0.706207987346777,67114992.0,67347.0,375649.0,100.35,17.93,559.71,91.0
2022-01-03,19606.0,2160.0,3654.0,352.0,463863.0,1305.0,435037.0,1403404.0,18.89,2091.04,0.722419928825623,67114992.0,435037.0,1929133.0,648.2,22.55,2874.37,272.0
2022-01-04,20186.0,2881.0,3665.0,460.0,465820.0,1996.0,345220.0,1538848.0,19.53,2292.85,0.724594701463029,67114992.0,345220.0,1683879.0,514.37,20.5,2508.95,297.0
2022-01-05,20688.0,2483.0,3695.0,396.0,467508.0,1701.0,306838.0,1622886.0,19.72,2418.07,0.730525899565046,67114992.0,306838.0,1713141.0,457.18,17.91,2552.55,246.0
2022-01-06,21169.0,2401.0,3759.0,410.0,469181.0,1696.0,288036.0,1678454.0,19.66,2500.86,0.743179122182681,67114992.0,288036.0,1910756.0,429.17,15.07,2846.99,206.0
2022-01-07,21605.0,2308.0,3815.0,358.0,470797.0,1640.0,278179.0,1752836.0,20.04,2611.69,0.754250691973112,67114992.0,278179.0,1816573.0,414.48,15.31,2706.66,193.0
2022-01-08,21721.0,1485.0,3821.0,243.0,472027.0,1235.0,203000.0,1923953.0,20.06,2866.65,0.755436931593515,67114992.0,203000.0,1281841.0,302.47,15.84,1909.92,143.0
2022-01-09,21982.0,842.0,3847.0,151.0,472488.0,465.0,75489.0,1932081.0,20.03,2878.76,0.76057730328193,67114992.0,75489.0,445669.0,112.48,16.94,664.04,91.0
2022-01-10,22749.0,2543.0,3904.0,380.0,473916.0,1446.0,431709.0,1928658.0,19.56,2873.66,0.771846579675761,67114992.0,431709.0,2222923.0,643.24,19.42,3312.11,281.0
2022-01-11,23371.0,3149.0,3969.0,492.0,476124.0,2247.0,335225.0,1918570.0,19.46,2858.63,0.784697508896797,67114992.0,335225.0,1634987.0,499.48,20.5,2436.1,270.0
2022-01-12,23889.0,2806.0,3985.0,381.0,478097.0,1995.0,340759.0,1952427.0,20.21,2909.08,0.787860814551206,67114992.0,340759.0,1505370.0,507.72,22.64,2242.97,249.0
2022-01-13,24154.0,2513.0,3939.0,334.0,480068.0,1990.0,315975.0,1980314.0,21.45,2950.63,0.778766310794781,67114992.0,315975.0,1412705.0,470.8,22.37,2104.9,227.0
2022-01-14,24511.0,2486.0,3895.0,310.0,481964.0,1938.0,325575.0,2028035.0,22.89,3021.73,0.770067220245156,67114992.0,325575.0,1421757.0,485.1,22.9,2118.39,196.0
2022-01-15,24544.0,1690.0,3852.0,218.0,483438.0,1475.0,249241.0,2074250.0,23.96,3090.59,0.761565836298932,67114992.0,249241.0,1056480.0,371.36,23.59,1574.13,148.0
2022-01-16,24887.0,1029.0,3852.0,119.0,484007.0,578.0,97316.0,2096059.0,24.4,3123.09,0.761565836298932,67114992.0,97316.0,379326.0,145.0,25.65,565.19,98.0
2022-01-17,25776.0,2815.0,3913.0,355.0,485556.0,1587.0,531122.0,2195363.0,26.92,3271.05,0.773625939106366,67114992.0,531122.0,1787173.0,791.36,29.72,2662.85,298.0
2022-01-18,26526.0,3509.0,3881.0,367.0,487977.0,2444.0,418010.0,2278078.0,28.24,3394.29,0.767299327797548,67114992.0,418010.0,1489654.0,622.83,28.06,2219.55,289.0
2022-01-19,27230.0,3187.0,3852.0,330.0,490192.0,2230.0,419836.0,2357083.0,29.26,3512.01,0.761565836298932,67114992.0,419836.0,1509885.0,625.55,27.81,2249.7,232.0
2022-01-20,27931.0,3053.0,3842.0,301.0,492256.0,2092.0,391581.0,2432610.0,30.23,3624.54,0.759588770264927,67114992.0,391581.0,1398538.0,583.45,28.0,2083.79,251.0
2022-01-21,28457.0,3077.0,3792.0,329.0,494500.0,2256.0,379384.0,2486551.0,31.16,3704.91,0.749703440094899,67114992.0,379384.0,1366436.0,565.27,27.76,2035.96,235.0
2022-01-22,28515.0,1994.0,3746.0,214.0,496206.0,1706.0,281571.0,2518852.0,31.68,3753.04,0.740608936338474,67114992.0,281571.0,1025677.0,419.54,27.45,1528.24,167.0
2022-01-23,28838.0,1094.0,3760.0,143.0,496840.0,639.0,101613.0,2523139.0,31.85,3759.43,0.743376828786082,67114992.0,101613.0,350806.0,151.4,28.97,522.69,115.0
2022-01-24,29748.0,3353.0,3776.0,337.0,498806.0,1993.0,568310.0,2560274.0,32.77,3814.76,0.74654013444049,67114992.0,568310.0,1697976.0,846.77,33.47,2529.95,393.0
2022-01-25,30189.0,3842.0,3741.0,380.0,501762.0,2989.0,399827.0,2542038.0,33.06,3787.59,0.739620403321471,67114992.0,399827.0,1298091.0,595.73,30.8,1934.13,364.0
2022-01-26,30624.0,3297.0,3712.0,341.0,504330.0,2581.0,382137.0,2504315.0,33.43,3731.38,0.733886911822855,67114992.0,382137.0,1265235.0,569.38,30.2,1885.17,258.0
2022-01-27,30982.0,3095.0,3694.0,316.0,506728.0,2433.0,345038.0,2457743.0,33.77,3661.99,0.730328192961645,67114992.0,345038.0,1133914.0,514.1,30.43,1689.51,273.0
2022-01-28,31271.0,3098.0,3656.0,321.0,509211.0,2523.0,325861.0,2404210.0,34.16,3582.22,0.722815342032424,67114992.0,325861.0,1099092.0,485.53,29.65,1637.63,264.0
2022-01-29,31282.0,1911.0,3634.0,189.0,510921.0,1715.0,234350.0,2356992.0,34.39,3511.87,0.718465796757612,67114992.0,234350.0,806213.0,349.18,29.07,1201.24,178.0
2022-01-30,31536.0,1090.0,3641.0,115.0,511612.0,687.0,79532.0,2334908.0,34.43,3478.97,0.719849742981416,67114992.0,79532.0,268133.0,118.5,29.66,399.51,127.0
2022-01-31,32374.0,3147.0,3700.0,334.0,513540.0,1956.0,450455.0,2217039.0,34.39,3303.34,0.731514432582048,67114992.0,450455.0,1334590.0,671.17,33.75,1988.51,348.0
2022-02-01,32894.0,3917.0,3751.0,454.0,516458.0,2940.0,294562.0,2111780.0,34.12,3146.51,0.741597469355476,67114992.0,294562.0,967557.0,438.89,30.44,1441.64,382.0
2022-02-02,32720.0,3230.0,3700.0,366.0,519409.0,3031.0,273118.0,2002761.0,33.94,2984.07,0.731514432582048,67114992.0,273118.0,927265.0,406.94,29.45,1381.61,277.0
2022-02-03,32852.0,3091.0,3643.0,310.0,521380.0,2404.0,231504.0,1889228.0,33.66,2814.91,0.720245156188217,67114992.0,231504.0,806596.0,344.94,28.7,1201.81,280.0
2022-02-04,32988.0,4033.0,3618.0,402.0,524878.0,3524.0,209115.0,1772483.0,33.35,2640.96,0.715302491103203,67114992.0,209115.0,769655.0,311.58,27.17,1146.77,355.0
2022-02-05,32867.0,1816.0,3606.0,225.0,526609.0,1759.0,147485.0,1685612.0,33.0,2511.53,0.712930011862396,67114992.0,147485.0,567625.0,219.75,25.98,845.75,172.0
2022-02-06,33027.0,902.0,3577.0,106.0,527202.0,596.0,45200.0,1651283.0,32.85,2460.38,0.70719652036378,67114992.0,45200.0,174504.0,67.35,25.9,260.01,129.0
2022-02-07,33447.0,2830.0,3622.0,328.0,529180.0,2017.0,258216.0,1459068.0,31.78,2173.98,0.716093317516805,67114992.0,258216.0,857622.0,384.74,30.11,1277.84,417.0
2022-02-08,33352.0,3060.0,3555.0,320.0,531940.0,2796.0,159619.0,1324148.0,30.89,1972.95,0.702846975088968,67114992.0,159619.0,605704.0,237.83,26.35,902.49,363.0
2022-02-09,32878.0,2614.0,3503.0,296.0,534705.0,2796.0,149809.0,1200843.0,30.17,1789.23,0.692566231712139,67114992.0,149809.0,577291.0,223.21,25.95,860.15,255.0
2022-02-10,32415.0,2420.0,3416.0,288.0,537208.0,2541.0,127529.0,1096865.0,29.46,1634.31,0.675365757216291,67114992.0,127529.0,516785.0,190.02,24.68,770.0,310.0
2022-02-11,31939.0,2377.0,3371.0,245.0,539749.0,2578.0,116709.0,1004471.0,28.88,1496.64,0.666468960063266,67114992.0,116709.0,504421.0,173.89,23.14,751.58,269.0
2022-02-12,31522.0,1329.0,3324.0,156.0,541311.0,1570.0,83618.0,940619.0,28.37,1401.5,0.65717674970344,67114992.0,83618.0,383955.0,124.59,21.78,572.09,161.0
